Assets_Total,Cash,Debt_in_Current_Liabilities_Total,Long_Term_Debt_Total,Earnings_Before_Interest,Gross_Profit_(Loss),Liabilities_Total,Retained_Earnings,Total_debt/total_asset,total_asset/total_libiilities,EBTI/total_asset,gross_profit/rev,EBTI/REV,Dividends_per_Share_Pay_Date_Calendar,Sales/Turnover_(Net),Stockholders_Equity_Total,Interest_and_Related_Expense_Total,Market_Value_Total_Fiscal,Book_Value_Per_Share,Common_Equity_Liquidation_Value,Comprehensive_Income_Parent,Employees,Inventories_Total,Earnings_Per_Share_from_Operations,Revenue_Total,Operating_Activities_Net_Cash_Flow,Financing_Activities_Net_Cash_Flow,Net_Cash_Flow,ID,Year,Rating
7121.6,104.3,500.8,1427.9,802.3,2548.5,3178.9,3380.3,0.200502696,2.240271792,0.112657268,0.27255227,0.085802898,1.6,9350.5,3942.7,141.7,4154.4055,54.5603,3914.1,260.7,14,1436,4.47,9350.5,1025,-848.5,176.5,573,2015,2
1454.201,61.679,1.155,922.305,136.511,243.512,1134.362,-1847.654,0.634234882,1.281954967,0.093873543,0.401940443,0.225324796,0,605.841,319.839,171.444,365.3128,2.345,318.458,-206.837,3.1,0,-0.74,605.841,82.858,-28.982,53.876,574,2015,4
334048,8023,6949,52166,7864,7864,286764,26429,0.156163186,1.164888201,0.023541527,0.314082594,0.314082594,1.5,25038,47284,534,NA,89.6787,47284,3864,45.4,904,7.59,25038,10127,20380,30507,575,2015,2
1282.21,147.336,0.657,258.92,48.081,85.705,372.981,-191.264,0.201932601,3.437735434,0.037498538,0.117997329,0.066197183,0,726.33,909.229,26.187,1037.3899,7.5112,909.229,-12.142,1.439,102.072,-0.07,726.33,110.421,-68.419,42.002,576,2015,4
1539.197,82.01,7.677,313.706,140.634,238.923,754.357,629.115,0.203811468,2.040409249,0.091368421,0.481250365,0.283271865,0.6,496.463,784.84,15.781,854.3892,19.0333,784.84,-34.363,1.087,8.711,0.84,496.463,116.581,-114.517,2.064,577,2015,3
1990.212,102.239,95.293,843.29,241.759,588.129,1335.812,345.275,0.423718679,1.489889296,0.121473994,0.562277182,0.231132233,0,1045.977,654.4,41.372,2547.3276,5.4976,654.4,33.743,4.576,0,0.82,1045.977,183.071,49.563,232.634,578,2015,3
27736.157,2167.442,0,3493.048,1546.921,3464.966,27102.637,1045.29,0.125938428,1.023374847,0.055772723,0.025484849,0.011377615,1.21,135961.803,633.52,101.986,19652.6711,3.0621,633.52,-219.174,17.5,9755.094,-0.5,135961.803,3920.379,-630.285,3290.094,579,2015,1
5432.315,149.972,167.35,3687.01,697.201,1268.114,4932.637,-437.863,0.678718005,1.101300379,0.128343257,0.571444923,0.314176779,0.66,2219.136,499.678,191.447,3082.2213,5.5511,525.81,177.145,8,0,1.87,2219.136,400.695,-117.094,283.601,580,2015,3
22886.71,1053.158,1534,12221.925,2980.351,5440.406,19854.68,1533.065,0.534018433,1.152711099,0.130221906,0.361035354,0.197781577,0,15068.901,2747.787,863.907,26542.0411,5.9218,2748.787,634.566,18,390.328,2.51,15068.901,2436.08,-413.269,2022.811,581,2015,3
2509.71,281.502,77.466,694.678,531.684,765.59,2063.648,321.437,0.276796124,1.216152173,0.211850772,0.330356376,0.229424626,0,2317.467,446.062,55.678,1886.6573,8.3531,446.062,206.181,5.548,19.164,3.51,2317.467,476.028,-423.306,52.722,582,2015,4
3300.335,226.191,0.433,695.294,672.301,1090.887,1598.996,2004.082,0.210673765,2.064004538,0.203706896,0.329772569,0.203235008,0.28,3307.998,1701.339,16.888,6531.3763,18.507,1699.607,281.395,13,478.574,4.14,3307.998,448.26,-248.914,199.346,583,2015,2
13061.248,678.392,1123.076,6332.563,1215.395,1348.579,9104.503,144.007,0.484835982,1.434592091,0.093053512,0.550354598,0.496002256,1.7325,2450.382,3701.074,264.469,717.6576,12.6394,919.025,95.558,7.6,0,0.97,2450.382,770.309,924.457,1694.766,584,2015,4
6407.597,13.682,275,3012.473,338.64,450.852,3595.515,-1635.451,0.470140834,1.782108265,0.052849766,0.234256413,0.175952622,1.99,1924.609,2812.082,144.898,NA,16.6422,2522.082,125.091,0,0,1.21,1924.609,530.893,124.794,655.687,585,2015,2
1079.915,7.785,5.373,1203.25,147.158,332.807,1749.754,-1042.164,1.114208063,0.617181044,0.136268132,0.191073035,0.084487182,0,1741.779,-669.839,100.805,59.1454,-9.8689,-669.839,-38.584,7.3,121.615,-0.17,1741.779,32.194,-15.55,16.644,586,2015,4
13790.9,338.8,0,812.8,515.4,515.4,10946.5,1857.4,0.058937415,1.259845613,0.03737247,0.10238379,0.10238379,1.69,5034,2844.4,60.1,NA,66.1488,2844.4,179,4.8,0,7.16,5034,438.4,-294.7,143.7,587,2015,2
7164.889,119.028,286.589,1994.773,1067.017,1133.479,3052.119,2314.101,0.278409477,2.34751299,0.148923033,0.468497264,0.441026737,0.5,2419.393,4112.77,110.242,2894.0549,29.9854,4112.77,-275.715,3.4,42.804,-1.95,2419.393,736.427,-33.467,702.96,588,2015,2
18514.875,1499.116,129.037,9001.308,2522.155,3961,12566.637,4297.009,0.486166285,1.473335706,0.136223172,0.287407259,0.18300572,0,13781.837,5084.172,418.103,14621.9513,23.2214,4870.78,234.923,60.4,185.575,3.91,13781.837,1557.2,-138.97,1418.23,589,2015,3
8239.2,1021.4,29.8,1607.5,2032.6,9093.5,4584.9,6622.6,0.195103894,1.797029379,0.246698709,0.843521576,0.18854588,1.02,10780.4,3654.3,60,32487.2741,9.7183,3643.2,807.7,44,1215.8,2.9,10780.4,1943.3,-894.8,1048.5,590,2015,1
979.019,142.597,4.25,558.08,156.08,305.703,728.737,-489.889,0.570040009,1.343446264,0.159424894,0.341440559,0.1743262,0,895.333,237.851,39.419,1387.6844,3.2223,237.851,130.799,2.831,55.074,0.69,895.333,63.388,-34.467,28.921,591,2015,4
5585.345,479.449,4.834,2118.821,323.602,1227.272,3320.093,-867.334,0.379353648,1.682285707,0.057937692,0.635518161,0.167570798,0,1931.136,2265.252,118.564,5071.115,7.3124,2265.252,-207.94,13.5,8.994,-0.25,1931.136,487.577,-341.233,146.344,592,2015,3
12593.2,274.5,0,5951.5,1970.5,2118.3,7294,4813.2,0.472596322,1.726514944,0.156473335,0.419806179,0.390515072,0.34,5045.9,5299.2,334,20266.508,6.783,5262.9,732.7,13.024,857.2,0.93,5045.9,879.8,492.2,1372,593,2015,2
4388.495,699.999,8,1580,601.681,1331.134,2558.688,914.843,0.360032312,1.715134866,0.137104178,0.718787073,0.32489631,0.7725,1851.917,1829.807,54.62,4931.204,15.035,1829.284,246.706,8.5,0,1.98,1851.917,523.031,170.605,693.636,594,2015,3
877.233,132.631,149.577,135,151.663,393.452,531.388,656.356,0.153892979,1.650833289,0.172887933,0.522845904,0.201540158,0.7,752.52,345.845,17.213,1171.3289,10.6234,345.845,49.562,3.277,0,2.08,752.52,136.959,-64.604,72.355,595,2015,3
3251.4,481,71,628.2,-481.5,-415,1313.5,-508.6,0.193209079,2.475371146,-0.148090054,-0.452562704,-0.525081788,0,917,1937.9,50.7,558.628,4.819,1895.8,-767.8,4.9,223.9,-2.04,917,26,25.6,51.6,596,2015,4
6350.587,128.381,88.068,4757.61,931.413,1719.192,5821.98,-1117.135,0.749160668,1.090795056,0.146665655,0.571544454,0.30964775,1.91,3007.976,528.607,267.855,5708.2934,2.4077,508.841,23.355,20,0,0.85,3007.976,541.76,-108.511,433.249,597,2015,4
734.652,91.296,6.787,505.613,227.861,596.624,711.806,-1260.937,0.688234702,1.032095824,0.310161818,0.543743825,0.207665149,0.2,1097.252,22.846,49.979,771.8284,0.2199,22.846,-43.21,2.138,0,-0.24,1097.252,167.448,-122.817,44.631,598,2015,4
1752.468,115.393,7.815,247.278,92.88,134.543,734.598,-1410.428,0.141102719,2.385614989,0.052999541,0.06900147,0.047634262,0,1949.857,1017.87,21.954,384.708,11.6945,1017.869,-54.278,1.778,231.872,-0.21,1949.857,31.866,-36.352,-4.486,599,2015,4
45203.966,1631.911,0,1233.485,474.679,3421.124,16124.546,21146.838,0.027287097,2.803425659,0.010500826,0.688590325,0.095541514,0,4968.301,29079.42,71.865,31459.104,30.7062,29043.537,-9802.679,10.4,0,-1.44,4968.301,-2383.422,-377.258,-2760.68,600,2015,3
2528.015,60.734,1.493,840.932,394.468,2124.109,1982.511,-135.326,0.332645178,1.27515812,0.156038631,0.261536279,0.048569868,0.28,8121.661,545.504,66.024,1567.9902,5.9665,545.504,-9.328,16.96,253.326,1.1,8121.661,408.153,-215.896,192.257,601,2015,3
2229.018,149.76,0,494.772,212.929,645.597,1081.415,746.486,0.221968598,2.061204995,0.095525922,0.362868428,0.119680252,0,1779.149,1147.603,42.768,1429.1704,27.8315,1147.603,37.326,4.634,0,1.89,1779.149,139.92,-235.962,-96.042,602,2015,3
1598.2,79.8,162.5,608.2,399.1,1616.7,1437.2,849.2,0.380553122,1.112023379,0.249718433,0.707899116,0.174752605,2.72,2283.8,161,47.6,2806.8191,3.1921,161,72.5,13,254.6,4.18,2283.8,225.7,-157.1,68.6,603,2015,2
6795.604,35.941,81.953,2223.306,585.705,585.705,4276.143,1391.219,0.327168269,1.589190072,0.086188807,0.292793795,0.292793795,0,2000.401,2519.461,65.073,3099.9532,43.6361,2519.461,143.832,7.5,45.79,4.19,2000.401,475.147,581.633,1056.78,604,2015,3
3391.778,22.327,21.332,1898.152,570.54,884.481,2370.719,-636.977,0.559633325,1.43069592,0.16821266000000001,0.653527127,0.42156176,4.12,1353.396,1021.059,98.433,5799.7061,10.5597,1021.059,258.938,3.2,0,2.72,1353.396,477.65,-224.808,252.842,605,2015,3
546.505,15.577,27.665,406.319,11.351,260.915,564.465,-601.913,0.743486336,0.968182261,0.020770167,0.265637233,0.011556439,0,982.223,-17.96,37.313,120.344,-1.2747,-87.662,-299.707,1.898,42.983,-0.66,982.223,-64.742,66.558,1.816,606,2015,4
18833,906,221,11868,1467,1685,15666,-6484,0.630170445,1.202157539,0.077895184,0.260432767,0.226738794,0,6470,3167,643,5160.8991,8.7169,3109,234,2.209,475,0.75,6470,863,167,1030,607,2015,4
19350.336,272.348,338.655,8304.635,1342.03,2063.731,13382.36,-2725.42,0.429172651,1.445958411,0.069354351,0.631357921,0.41056769,0,3268.718,5967.976,372.267,13598.4313,26.8678,5967.987,-1751.255,6.406,744.665,-3.94,3268.718,61.029,6055.467,6116.496,608,2015,4
8022.7,62.4,3408.8,1255.1,644.5,2867.5,6187.8,1134.2,0.156443591,1.296535117,0.080334551,0.148691463,0.03341993,0.94,19284.9,1834.9,113.9,3790.4885,19.9966,1790.2,256.9,22,3463.5,3.67,19284.9,386,-136.4,249.6,609,2015,3
26725,2080,2,3928,2381,4017,10265,8374,0.146978485,2.603507063,0.08909261,0.272209799,0.161347157,1.84,14757,16460,103,12584.3699,43.5991,16383,-1488,50.197,5928,2.8,14757,1332,-2163,-831,610,2015,1
2742.512,158.624,13.273,358.603,43.525,143.597,2569.247,-115.104,0.130757131,1.067438047,0.015870487,0.128119407,0.038833661,0,1120.806,170.143,39.017,186.4725,2.6675,94.03,-52.697,1.97,51.43,-1.27,1120.806,-27.914,103.168,75.254,611,2015,4
6202.082,727.032,16.68,2577.976,644.216,994.906,3530.631,1965.291,0.415662998,1.756649732,0.103870926,0.131005025,0.084827645,0.5275,7594.411,2545.111,154.407,4344.0183,11.0236,2679.727,-130.311,7.51,1149.39,0.61,7594.411,1038.483,-523.187,515.296,612,2015,3
9962,133,159,3492,1485,3122,5179,6161,0.350532022,1.923537362,0.149066453,0.416655545,0.198184973,1.47,7493,4713,148,10173.02,32.7552,4684,698,44,84,4.4,7493,810,-507,303,613,2015,2
2695.051,790.971,7.423,1285.433,264.148,1135.087,2074.175,-6020.916,0.476960547,1.299336363,0.098012245,0.464121269,0.108006439,0,2445.669,620.876,51.179,3273.6737,4.5783,620.876,4.209,5.345,232.773,0.31,2445.669,262.112,-8.051,254.061,614,2015,4
3192.679,99.945,152.398,1361.149,476.411,696.318,2553.495,1237.387,0.426334436,1.25031731,0.149219824,0.18499558,0.126571379,0.64,3763.971,639.184,67.912,3244.312,10.5837,639.184,129.231,9.6,628.138,2.99,3763.971,335.406,-220.963,114.443,615,2015,3
2199.296,101.675,7,960.156,171.712,423.301,1168.731,-225.954,0.436574249,1.88178118,0.078075893,0.804340349,0.326280566,0,526.271,1030.565,60.194,1376.899,12.4695,1030.565,-5.488,1.1,0.456,0.01,526.271,142.826,-272.852,-130.026,616,2015,4
26375,1978,0,1800,1506,1506,21472,5013,0.068246445,1.22834389,0.057099526,0.46381275,0.46381275,0.62,3247,4903,43,17098.08,9.1304,4903,806,5.69,425,1.5,3247,746,-168,578,617,2015,1
7366.395,151.927,78.592,4985.734,389.618,508.849,5959.327,-1508.566,0.67682143,1.236111897,0.052891272,0.698833056,0.535085924,1.08,728.141,1407.068,304.589,3184.2357,4.2901,732.088,50.954,0.3,14.438,-0.02,728.141,398.743,1793.427,2192.17,618,2015,2
7525.5,1333.5,39.6,1499.4,1209.9,2114.6,4057.4,3090.9,0.199242575,1.854759205,0.160773371,0.230609841,0.131946868,2.22,9169.6,3468.1,65.1,10992.237,39.2236,3455.6,301.1,64.088,711.4,6.65,9169.6,750.5,-318.9,431.6,619,2015,1
65444,15890,3364,14183,7304,40255,52060,1822,0.216719638,1.257087975,0.11160687,0.376193858,0.068257855,0,107006,13384,459,318344.19,28.4161,13384,384,230.8,10243,1.28,107006,11920,-3763,8157,620,2015,1
3356.018,65.291,24.775,1468.124,438.029,538.345,1893.27,-300.818,0.437460109,1.772604013,0.130520456,0.300233619,0.244287645,2.13,1793.087,1462.748,57.274,3105.4757,12.4774,1462.748,221.854,14.055,0,1.94,1793.087,399.798,0.381,400.179,621,2015,3
2026.905,42.918,0,1255.676,-980.917,-913.693,1582.851,-967.61,0.619504121,1.280540619,-0.483948187,-2.128813172,-2.285438359,0,429.203,444.054,101.285,1725.4901,7.6124,444.054,-1155.154,0.215,0,-15.71,429.203,377.367,330.767,708.134,622,2015,4
2150.541,11.539,33.55,905.661,260.668,408.432,1422.933,-255.85,0.421131706,1.511343823,0.12121043,0.280046214,0.178730086,0,1458.445,727.608,41.609,4008.5344,12.1252,727.608,76.344,26,0,1.54,1458.445,170.056,-90.581,79.475,623,2015,3
2195,193,15,1036,279,522,2841,-1580,0.471981777,0.772615276,0.127107062,0.1489301,0.079600571,0,3505,-646,89,1005.598,-7.093,-671,47,8.4,338,1.01,3505,97,-42,55,624,2015,4
8075,737,923,3054,2731,4485,7100,911,0.378204334,1.137323944,0.338204334,0.342235788,0.208393743,1.69,13105,969,155,30681,2.169,911,1244,505,229,3.22,13105,2139,-1292,847,625,2015,3
364.252,54.361,13.905,104.458,51.301,195.979,257.823,-101.927,0.286773992,1.412798703,0.140839309,0.303931999,0.079559624,0,644.812,106.429,6.365,413.0976,3.3362,93.119,-1.575,4.1,61.009,0.87,644.812,54.805,-11.019,43.786,626,2015,3
2142.9,0,33,816.2,244.5,972.9,1429.2,-1217,0.380885716,1.499370277,0.114097718,0.293954135,0.073873765,0.72,3309.7,713.7,61.8,1512.856,5.0761,713.7,114.5,4.503,176.6,0.22,3309.7,261.4,-171.5,89.9,627,2015,3
717.01,193.441,1.191,812.945,232.619,366.873,1112.909,506.119,1.133798692,0.644266512,0.324429227,0.426657037,0.270525586,0.78,859.878,-395.899,43.133,2839.9482,-7.0273,-395.899,126.222,1.462,0,2.22,859.878,159.872,-79.451,80.421,628,2015,3
649.883,2.312,1.448,522.199,103.87,176.762,671.48,-366.452,0.803527712,0.967836719,0.159828769,0.323443733,0.190064044,0,546.5,-21.597,40.482,245.491,-0.5243,-21.523,-13.02,1.9,4.282,-0.33,546.5,70.507,-21.616,48.891,629,2015,4
4414.929,13.037,1573.724,1203.436,415.727,1533.972,3496.677,788.185,0.272583319,1.262607041,0.094163915,0.144271928,0.039099629,0.83,10632.505,918.252,96.867,1772.5155,39.2164,918.252,37.999,12.886,1737.751,6.38,10632.505,141.047,121.009,262.056,630,2015,3
3562.381,3.625,1552.27,781.145,288.537,1414.612,2833.333,451.378,0.219276097,1.257311089,0.080995548,0.14698338,0.029980054,0.1,9624.299,729.048,74.148,1136.6344,14.5985,729.048,87.103,9.8,1599.581,1.78,9624.299,69.491,93.601,163.092,631,2015,3
5074,434,19,1819,901.3,1783.2,2894,1450,0.358494285,1.753282654,0.17763106,0.299295065,0.151275596,1.71,5958,2180,71,6863.6774,29.9374,2144,82,12,715,5.97,5958,686,-116,570,632,2015,2
12083,179,607,7555,2771,3485,10607,838,0.625258628,1.139153389,0.229330464,0.599106068,0.476362386,0,5817,1476,444,6657.431,16.0826,1476,409,12.7,69,6.99,5817,1995,-775,1220,633,2015,3
9029.4,40.3,1410.8,3421.9,985.9,1049.3,5872.8,-70.8,0.378973132,1.537494892,0.109187764,0.62596194,0.588140548,1.4775,1676.3,3156.6,138.2,7471.444,8.3861,2821.1,506.6,0.978,0,1.28,1676.3,760.5,-167.3,593.2,634,2015,2
2357.737,228.659,634.326,1235.354,667.437,928.069,3428.184,-18629.592,0.523957507,0.687751008,0.283083737,0.876060776,0.630034379,0,1059.366,-1070.447,108.217,9615.8899,-9.725,-1070.447,374.241,1.019,0,3.29,1059.366,651.482,-117.778,533.704,635,2015,3
1555.719,558.495,0,190,426.654,540.854,709.264,1080.103,0.122130025,2.193427271,0.274248756,0.357852754,0.28229302,1.72,1511.387,846.455,11.068,2374.481,10.2167,846.455,234.474,1.691,0,2.94,1511.387,233.95,-219.481,14.469,636,2015,2
15303,357,310,7028,1762,3627,10676,-718,0.459256355,1.433402023,0.115140822,0.587653921,0.285482826,1.09,6172,4627,311,16884.9508,12.2344,4433,288,43,0,1.43,6172,1179,-462,717,637,2015,3
26904.272,320.686,50.202,17068.807,2935.013,3432.848,20191.454,-2835.531,0.634427388,1.332458376,0.109090965,0.719445979,0.615111214,1.7,4771.516,6712.818,598.569,41095.6508,15.6875,6649.704,-357.701,3.371,0,1.82,4771.516,2183.052,5589.101,7772.153,638,2015,2
876.608,58.445,0.761,264.155,-10.732,18.194,404.912,41.528,0.301337656,2.164934603,-0.012242644,0.07996519,-0.04716865,0.3,227.524,471.696,22.39,285.7465,6.3723,469.298,-106.748,0.632,3.058,-0.77,227.524,90.955,-49.665,41.29,639,2015,4
3675.5,335.5,0,787.6,58.7,92.9,1575.9,-843.7,0.214283771,2.33231804,0.015970616,0.130312807,0.082339739,0,712.9,2099.6,60.9,1181.9681,4.1212,2099.6,-197.3,1.623,145.9,-0.39,712.9,262.6,45.7,308.3,640,2015,3
998.1,207.5,0,443,176,176,618.5,69,0.443843302,1.613742926,0.176335037,0.387836051,0.387836051,0,453.8,379.6,34.2,996.4691,5.887,379.2,76.8,4.9,0,1.17,453.8,136.1,-136.1,0,641,2015,3
6780.048,556.511,1.102,978.014,502.766,589.433,2532.437,-342.794,0.144248831,2.677282001,0.074153752,0.346328646,0.295406379,0,1701.947,4247.611,86.077,1957.3882,5.2997,3813.787,-403.88,3.3,144.746,-0.18,1701.947,713.937,-80.409,633.528,642,2015,3
4031.3,523.172,76.77,1519.107,659.039,973.465,2806.167,-462.234,0.37682807,1.43658592,0.163480515,0.337469316,0.228467834,0,2884.603,1225.133,96.476,1440.9904,5.0964,1207.883,87.595,22.2,238.205,0.34,2884.603,577.945,9.643,587.588,643,2015,3
2386.752,62.483,0.623,276.443,123.175,123.175,1699.157,765.415,0.115823931,1.404668315,0.051607792,0.083000232,0.083000232,1.72,1484.032,687.595,13.831,917.029,61.6567,687.595,35.797,2.3,0,4.54,1484.032,72.507,-48.948,23.559,644,2015,2
5121.798,10.974,2.127,2147.127,710.388,943.637,3130.014,1247.324,0.419213526,1.636349869,0.138698949,0.445682139,0.335518047,0.535,2117.287,1991.784,64.236,6892.2163,16.2221,1985.2,-102.342,7.227,0,1.7,2117.287,576.999,-109.844,467.155,645,2015,2
279.079,12.865,1.821,147.028,35.699,239.53,197.473,-37.635,0.526832904,1.413251432,0.127917185,0.392509336,0.058498688,0,610.253,81.606,17.584,80,81.606,81.606,-11.17,1.18,76.199,-3.91,610.253,NA,NA,0,646,2015,4
5324.652,1035.573,220,0.571,703.743,1398.772,1917.81,3831.043,1.07237e-4,2.776423108,0.132166947,0.383904875,0.193148253,0.665,3643.538,3406.842,3.142,8597.412,22.5395,3406.842,439.382,24.95,0,2.89,3643.538,772.622,-460.664,311.958,647,2015,2
3024.787,31.657,0,2425.3,228.034,762.124,3008.755,-1376.844,0.801808524,1.00532845,0.075388449,0.652124322,0.195121158,0,1168.679,16.032,141.679,77.2771,0.0685,16.032,-546.494,5.618,0,0.12,1168.679,82.432,-50.085,32.347,648,2015,4
415.98,10.504,2.362,247.633,44.168,91.402,298.024,20.491,0.595300255,1.395793627,0.106178182,0.243676286,0.117751189,0,375.096,117.956,22.224,133.4174,8.903,117.956,-2.282,1.945,114.775,0.02,375.096,32.362,-13.471,18.891,649,2015,4
2612,545.3,29.1,250.6,219.5,450.2,1521,-1818.2,0.095941807,1.717291256,0.084035222,0.079834019,0.038923961,0,5639.2,1091,6.3,1582.4851,7.6043,1091,52.1,26.7,794.6,0.54,5639.2,196.3,-140.7,55.6,650,2015,3
20577.2,32.4,5.5,7568.7,2563.3,3546.4,12800.6,3107.8,0.367819723,1.607518398,0.124569912,0.389072957,0.281217773,1.14,9115,7776.6,332,15202.944,22.4945,7774.1,748.3,33,38.8,2.06,9115,1679.7,-239.7,1440,651,2015,2
2358.1,204.7,3.4,337.4,381.4,1073.1,1019,1744.4,0.143081294,2.314131501,0.161740384,0.363688741,0.129261845,0.3,2950.6,1339.1,18.2,2409.352,13.8337,1339.1,133.9,130,0,1.84,2950.6,249.3,-135.1,114.2,652,2015,3
22036.245,178.81,106.219,12143.019,2051.924,2362.845,14947.024,-2462.795,0.551047558,1.474289798,0.093115864,0.644907503,0.560045701,3.345,3663.851,7089.221,531.933,28854.5894,18.3111,6111.721,1503.245,2.7,0,1.47,3663.851,1796.725,-935.476,861.249,653,2015,2
17785,1832,0,6779,2939,7460,11209,8239,0.381163902,1.586671425,0.165251617,0.868249534,0.342062384,0,8592,6576,144,32536.32,5.5541,6576,1092,11.6,0,1.65,8592,4033,-4554,-521,654,2015,2
861395,75105,258337,185942,18085,18085,774208,82668,0.215861481,1.11261444,0.020995014,0.461658243,0.461658243,2.55,39174,86728,4980,NA,171.0326,75528,6108,36.8,293940,18.97,39174,6961,29118,36079,655,2015,2
4991.725,NA,9.924,1495.398,336.822,377.497,2674.11,-125.876,0.299575397,1.866686486,0.067476073,0.365461972,0.326083736,0.4602,1032.931,2291.864,67.182,2791.5308,6.7271,1721.259,370.004,1.474,28.502,0.43,1032.931,261.87,156.298,418.168,656,2015,2
451.744,19.443,146.42,277.007,39.102,39.102,550.292,-623.896,0.613194641,0.820916895,0.086557873,0.266182888,0.266182888,0,146.899,-98.548,49.619,23.5451,-13.561,-98.548,-26.767,0.567,0,-3.66,146.899,-1.83,-0.336,-2.166,657,2015,4
3202.7,282.5,3.3,1375.7,524.9,802.2,2901.2,-152.3,0.429543822,1.103922515,0.163892965,0.205528939,0.134482847,0,3903.1,301.5,103.7,1441.334,3.9619,301.5,176,13.05,230.5,3.04,3903.1,377.6,-143.6,234,658,2015,3
1022.108,9.169,31.832,455.187,97.188,123.667,633.039,-250.701,0.445341392,1.614605103,0.095085842,0.300616465,0.236249872,0,411.378,389.069,37.967,445.5839,9.1126,361.569,29.184,2.529,0,0.84,411.378,64.79,4.583,69.373,659,2015,4
11973,535,52,3956,2464,3481,9240,594,0.330410089,1.295779221,0.205796375,0.229541708,0.162479393,1,15165,2733,127,23850.7718,8.0875,2250,1158,139,1181,5.24,15165,1703,-284,1419,660,2015,2
104.027,13.719,85.129,229.395,150.967,150.967,380.354,-25.109,2.205148663,0.273500476,1.451229008,0.396263807,0.396263807,0.28,380.976,-276.327,8.636,925.6438,-9.2662,-276.327,75.066,0.168,0.368,3.52,380.976,171.465,-122.794,48.671,661,2015,2
1338.552,113.329,4.948,556.418,222.577,601.177,1294.875,361.156,0.415686503,1.033730669,0.166281923,0.647517217,0.239733788,1.5,928.434,43.677,20.636,2020.1607,1.3273,43.677,53.161,4.6,0,3.04,928.434,148.254,-58.492,89.762,662,2015,3
17420.575,1477.265,0,6158.443,3501.342,8561.748,8625.106,9436.717,0.353515484,2.019751989,0.200988888,0.928204691,0.379590951,0,9223.987,8795.469,160.229,63252.8194,177.2851,8795.469,3056.114,15.5,0,49.7,9223.987,3102.231,-729.996,2372.235,663,2015,2
10929.902,72.578,958.65,2748.205,-8.697,-8.697,6074.126,2264.236,0.251439125,1.799419703,-7.95707e-4,-0.002976348,-0.002976348,0.145,2922.037,4855.776,201.778,1809.5266,20.528,4702.027,-539.383,3.114,97.438,-1.97,2922.037,505.849,385.957,891.806,664,2015,3
5996.8,284,25,2643.8,728.7,953.4,3584.4,1652.3,0.440868463,1.673027564,0.121514808,0.182843335,0.139750302,0,5214.3,2308.8,114.4,3165.9622,52.4865,2263.9,183.6,40,127.7,4.25,5214.3,627.1,341.7,968.8,665,2015,3
1346.524,67.376,3.5,1020.837,112.733,316.451,1407.062,-1055.721,0.758127594,0.956975599,0.083721493,0.701881511,0.250039369,0,450.861,-71.824,80.038,85.8343,-1.4367,-71.824,-73.907,1.306,0,-0.89,450.861,41.752,177.104,218.856,666,2015,4
4587.425,160.279,78.509,1456.761,438.71,1493.661,2813.554,1431.301,0.317555273,1.630473415,0.095633171,0.198665104,0.058350836,0,7518.487,1773.871,69.832,1842.1603,42.1272,1776.672,-10.576,9.3,810.067,4.85,7518.487,283.049,-67.815,215.234,667,2015,3
